1,1004,1,118,224,4,0,0,26,1,1873
2,1002,1,58,242,2,0,0,13,1,1318
3,1001,1,20,212,2,0,0,13,1,2085
4,1003,1,80,232,2,0,0,13,1,1156
5,1002,2,58,242,2,0,0,13,1,1561
6,1004,2,118,224,4,0,0,26,1,1382
7,1001,2,20,214,4,0,0,26,1,1217
8,1003,2,80,234,4,0,0,26,1,1356
9,1002,3,58,242,2,0,0,13,1,1399
10,1001,3,20,214,4,0,0,26,1,843
11,1004,3,118,224,4,0,0,26,1,883
12,1003,3,80,234,4,0,0,26,1,724
13,1002,4,58,242,2,0,0,13,1,1186
14,1003,4,80,234,4,0,0,26,1,757
15,1004,4,118,224,4,0,0,26,1,1178
16,1001,4,20,214,4,0,0,26,1,709
17,1002,5,58,244,4,0,0,26,1,1004
18,1001,5,20,214,4,0,0,26,1,624
19,1004,5,118,224,4,0,0,26,1,891
20,1003,5,80,232,2,0,0,13,1,698
21,1001,6,20,214,4,0,0,26,1,635
22,1003,6,80,232,2,0,0,13,1,876
23,1002,6,58,244,4,0,0,26,1,1268
24,1004,6,118,224,4,0,0,26,1,924
25,1002,7,58,244,4,0,0,26,1,1042
26,1003,7,80,234,4,0,0,26,1,772
27,1001,7,20,212,2,0,0,13,1,1339
28,1004,7,118,224,4,0,0,26,1,1262
29,1003,8,80,234,4,0,0,26,1,647
30,1004,8,118,224,4,0,0,26,1,784
31,1001,8,20,214,4,0,0,26,1,670
32,1002,8,58,242,2,0,0,26,0,598
33,1001,9,20,212,2,0,0,13,1,1079
34,1004,9,118,224,4,0,0,26,1,1055
35,1003,9,80,234,4,0,0,26,1,920
36,1002,9,58,244,4,0,0,26,1,902
37,1003,10,80,234,4,0,0,26,1,654
38,1001,10,20,214,4,0,0,26,1,654
39,1002,10,58,244,4,0,0,26,1,913
40,1004,10,118,224,4,0,0,26,1,720
41,1001,11,20,214,4,0,0,26,1,607
42,1004,11,118,224,4,0,0,26,1,801
43,1003,11,80,234,4,0,0,26,1,732
44,1002,11,58,242,2,0,0,13,1,1019
45,1003,12,80,232,2,0,0,13,1,734
46,1004,12,118,224,4,0,0,26,1,996
47,1002,12,58,242,2,0,0,13,1,736
48,1001,12,20,214,4,0,0,26,1,685
49,1002,13,58,244,4,0,0,26,1,750
50,1003,13,80,234,4,0,0,26,1,770
51,1004,13,118,224,4,0,0,26,1,1361
52,1001,13,20,212,2,0,0,13,1,764
53,1004,14,118,222,2,0,0,13,1,1984
54,1002,14,58,242,2,0,0,13,1,1709
55,1003,14,80,232,2,0,0,13,1,1593
56,1001,14,20,212,2,0,0,13,1,996
57,1003,15,80,232,2,0,0,13,1,681
58,1002,15,58,242,2,0,0,13,1,800
59,1001,15,20,214,4,0,0,26,1,596
60,1004,15,118,224,4,0,0,26,1,1127
61,1002,16,58,242,2,0,0,13,1,807
62,1001,16,20,214,4,0,0,26,1,665
63,1003,16,80,232,2,0,0,13,1,777
64,1004,16,118,222,2,0,0,13,1,1565
65,1002,17,58,244,4,0,0,26,1,681
66,1003,17,80,234,4,0,0,26,1,899
67,1004,17,118,222,2,0,0,13,1,1154
68,1001,17,20,212,2,0,0,13,1,639
69,1003,18,80,234,4,0,0,26,1,817
70,1002,18,58,244,4,0,0,26,1,803
71,1004,18,118,222,2,0,0,13,1,1414
72,1001,18,20,212,2,0,0,13,1,681
73,1003,19,80,232,2,0,0,13,1,1017
74,1004,19,118,224,4,0,0,26,1,1292
75,1002,19,58,244,4,0,0,26,1,675
76,1001,19,20,212,2,0,0,13,1,1034
77,1003,20,80,232,2,0,0,13,1,804
78,1004,20,118,224,4,0,0,26,1,2337
79,1002,20,58,244,4,0,0,26,1,805
80,1001,20,20,212,2,0,0,13,1,1280
81,1003,21,80,234,4,0,0,26,1,817
82,1001,21,20,212,2,0,0,13,1,1315
83,1004,21,118,224,4,0,0,26,1,1241
84,1002,21,58,244,4,0,0,26,1,866
85,1003,22,80,234,4,0,0,26,1,699
86,1001,22,20,212,2,0,0,13,1,747
87,1002,22,58,242,2,0,0,13,1,1280
88,1004,22,118,222,2,0,0,13,1,1584
89,1001,23,20,214,4,0,0,26,1,685
90,1002,23,58,244,4,0,0,26,1,844
91,1004,23,118,222,2,0,0,13,1,1557
92,1003,23,80,234,4,0,0,26,1,1177
93,1001,24,20,212,2,0,0,13,1,749
94,1003,24,80,234,4,0,0,26,1,1123
95,1002,24,58,244,4,0,0,26,1,1081
96,1004,24,118,224,4,0,0,26,1,1152
97,1001,25,20,214,4,0,0,26,1,589
98,1004,25,118,224,4,0,0,26,1,1081
99,1003,25,80,232,2,0,0,13,1,665
100,1002,25,58,244,4,0,0,13,0,1563
101,1003,26,80,234,4,0,0,26,1,1355
102,1004,26,118,222,2,0,0,13,1,1248
103,1001,26,20,212,2,0,0,13,1,1193
104,1002,26,58,242,2,0,0,13,1,2052
105,1001,27,20,212,2,0,0,13,1,621
106,1002,27,58,242,2,0,0,13,1,903
107,1004,27,118,222,2,0,0,13,1,934
108,1003,27,80,232,2,0,0,13,1,1116
109,1001,28,20,212,2,0,0,13,1,1298
110,1003,28,80,232,2,0,0,13,1,1426
111,1004,28,118,222,2,0,0,13,1,2051
112,1002,28,58,244,4,0,0,26,1,1956
113,1003,29,80,232,2,0,0,13,1,1159
114,1001,29,20,212,2,0,0,13,1,732
115,1004,29,118,222,2,0,0,13,1,1738
116,1002,29,58,242,2,0,0,13,1,1440
117,1004,30,118,224,4,0,0,26,1,1601
118,1001,30,20,214,4,0,0,26,1,619
119,1003,30,80,234,4,0,0,26,1,960
120,1002,30,58,242,2,0,0,13,1,1011
121,1004,31,118,222,2,0,0,13,1,1693
122,1002,31,58,242,2,0,0,13,1,789
123,1001,31,20,212,2,0,0,26,0,1944
124,1003,31,80,232,2,0,0,13,1,722
125,1002,32,58,242,2,0,0,13,1,825
126,1004,32,118,224,4,0,0,26,1,1123
127,1001,32,20,214,4,0,0,26,1,625
128,1003,32,80,234,4,0,0,26,1,643
129,1002,33,58,242,2,0,0,13,1,2005
130,1004,33,118,224,4,0,0,26,1,1070
131,1001,33,20,214,4,0,0,26,1,656
132,1003,33,80,232,2,0,0,13,1,655
133,1001,34,20,214,4,0,0,26,1,714
134,1002,34,58,242,2,0,0,13,1,1536
135,1004,34,118,224,4,0,0,26,1,1205
136,1003,34,80,232,2,0,0,13,1,592
137,1002,35,58,242,2,0,0,13,1,1037
138,1003,35,80,232,2,0,0,13,1,647
139,1004,35,118,222,2,0,0,13,1,1792
140,1001,35,20,212,2,0,0,13,1,1146
141,1003,36,80,232,2,0,0,13,1,647
142,1001,36,20,212,2,0,0,13,1,618
143,1002,36,58,242,2,0,0,13,1,925
144,1004,36,118,222,2,0,0,13,1,1361
145,1001,37,20,212,2,0,0,13,1,1111
146,2002,37,58,244,4,0,0,26,1,789
147,2004,37,118,222,2,0,0,13,1,1009
148,1004,37,118,222,2,0,0,13,1,1284
149,2003,37,80,232,2,0,0,13,1,1316
150,2001,37,20,212,2,0,0,13,1,689
151,1003,37,80,234,4,0,0,26,1,1105
152,1002,37,58,244,4,0,0,26,1,985
153,2004,38,118,224,4,0,0,26,1,1171
154,2002,38,58,244,4,0,0,26,1,1064
155,1001,38,20,212,2,0,0,13,1,841
156,1003,38,80,234,4,0,0,26,1,1250
157,1004,38,118,224,4,0,0,26,1,1172
158,1002,38,58,242,2,0,0,13,1,713
159,2001,38,20,214,4,0,0,26,1,664
160,2003,38,80,234,4,0,0,26,1,648
161,1004,39,118,224,4,0,0,26,1,1105
162,2002,39,58,242,2,0,0,13,1,945
163,1003,39,80,234,4,0,0,26,1,863
164,2003,39,80,232,2,0,0,13,1,863
165,2004,39,118,222,2,0,0,13,1,2217
166,1002,39,58,242,2,0,0,13,1,1050
167,1001,39,20,214,4,0,0,26,1,794
168,2001,39,20,212,2,0,0,13,1,726
169,2002,40,58,244,4,0,0,26,1,1150
170,1001,40,20,214,4,0,0,26,1,770
171,2003,40,80,232,2,0,0,13,1,1102
172,2001,40,20,214,4,0,0,26,1,687
173,2004,40,118,224,4,0,0,26,1,1925
174,1004,40,118,222,2,0,0,13,1,1155
175,1003,40,80,232,2,0,0,13,1,1096
176,1002,40,58,244,4,0,0,26,1,1326
177,2004,41,118,224,4,0,0,26,1,1429
178,1002,41,58,244,4,0,0,26,1,590
179,2003,41,80,232,2,0,0,13,1,682
180,2002,41,58,242,2,0,0,13,1,1403
181,2001,41,20,212,2,0,0,13,1,1101
182,1003,41,80,234,4,0,0,26,1,1044
183,1001,41,20,214,4,0,0,26,1,989
184,1004,41,118,224,4,0,0,26,1,1209
185,2001,42,20,214,4,0,0,26,1,1085
186,2003,42,80,232,2,0,0,13,1,1156
187,1002,42,58,242,2,0,0,13,1,2857
188,2002,42,58,244,4,0,0,26,1,559
189,2004,42,118,224,4,0,0,26,1,981
190,1003,42,80,232,2,0,0,13,1,809
191,1004,42,118,222,2,0,0,13,1,1380
192,1001,42,20,214,4,0,0,26,1,638
193,1002,43,58,244,4,0,0,26,1,729
194,1004,43,118,222,2,0,0,13,1,1384
195,2002,43,58,244,4,0,0,26,1,1314
196,1001,43,20,214,4,0,0,26,1,608
197,2001,43,20,214,4,0,0,26,1,901
198,2004,43,118,224,4,0,0,26,1,2394
199,1003,43,80,232,2,0,0,13,1,908
200,2003,43,80,234,4,0,0,26,1,619
201,1003,44,80,234,4,0,0,26,1,821
202,2001,44,20,214,4,0,0,26,1,1072
203,1001,44,20,214,4,0,0,26,1,632
204,1004,44,118,224,4,0,0,26,1,1635
205,2002,44,58,242,2,0,0,13,1,1019
206,2003,44,80,232,2,0,0,13,1,743
207,2004,44,118,222,2,0,0,13,1,2284
208,1002,44,58,242,2,0,0,13,1,2002
