1,1001,1,20,244,4,0,0,26,1,844
2,1003,1,80,214,4,0,0,26,1,895
3,1002,1,58,232,2,0,0,13,1,1277
4,1004,1,118,222,2,0,0,13,1,1141
5,1002,2,58,234,4,0,0,26,1,1489
6,1003,2,80,212,2,0,0,13,1,1161
7,1004,2,118,222,2,0,0,13,1,1518
8,1001,2,20,244,4,0,0,26,1,893
9,1004,3,118,224,4,0,0,13,0,1556
10,1003,3,80,212,2,0,0,13,1,2309
11,1002,3,58,232,2,0,0,13,1,1458
12,1001,3,20,244,4,0,0,26,1,771
13,1004,4,118,222,2,0,0,13,1,1145
14,1002,4,58,232,2,0,0,13,1,2343
15,1003,4,80,212,2,0,0,13,1,858
16,1001,4,20,242,2,0,0,13,1,980
17,1002,5,58,234,4,0,0,13,0,1752
18,1001,5,20,242,2,0,0,13,1,1169
19,1004,5,118,224,4,0,0,26,1,863
20,1003,5,80,212,2,0,0,13,1,1095
21,1004,6,118,224,4,0,0,26,1,1438
22,1003,6,80,214,4,0,0,13,0,936
23,1002,6,58,232,2,0,0,13,1,1484
24,1001,6,20,244,4,0,0,26,1,753
25,1004,7,118,224,4,0,0,26,1,871
26,1001,7,20,244,4,0,0,26,1,2209
27,1003,7,80,214,4,0,0,26,1,1115
28,1002,7,58,234,4,0,0,26,1,1258
29,1001,8,20,244,4,0,0,26,1,714
30,1002,8,58,232,2,0,0,13,1,1354
31,1004,8,118,222,2,0,0,13,1,1141
32,1003,8,80,212,2,0,0,13,1,1212
33,1004,9,118,224,4,0,0,26,1,1253
34,1003,9,80,214,4,0,0,26,1,991
35,1001,9,20,244,4,0,0,26,1,2892
36,1002,9,58,234,4,0,0,26,1,1912
37,1001,10,20,244,4,0,0,26,1,701
38,2001,10,20,242,2,0,0,13,1,1077
39,2002,10,58,232,2,0,0,13,1,1909
40,1002,10,58,234,4,0,0,26,1,1444
41,2004,10,118,224,4,0,0,13,0,1589
42,2003,10,80,214,4,0,0,26,1,1292
43,1003,10,80,212,2,0,0,13,1,692
44,1004,10,118,222,2,0,0,13,1,1405
