1,1003,1,80,244,4,0,0,26,1,1640
2,1002,1,58,212,2,0,0,13,1,1241
3,1004,1,118,224,4,0,0,13,0,1211
4,1001,1,20,234,4,0,0,26,1,2193
5,1003,2,80,242,2,0,0,26,0,1836
6,1001,2,20,232,2,0,0,26,0,2321
7,1004,2,118,222,2,0,0,13,1,3667
8,1002,2,58,212,2,0,0,13,1,2643
9,1001,3,20,232,2,0,0,26,0,2722
10,1004,3,118,224,4,0,0,13,0,2154
11,1002,3,58,214,4,0,0,13,0,3150
12,1003,3,80,244,4,0,0,26,1,3765
13,1001,4,20,232,2,0,0,26,0,3078
14,1002,4,58,212,2,0,0,13,1,1889
15,1003,4,80,244,4,0,0,26,1,2993
16,1004,4,118,222,2,0,0,13,1,1576
17,1003,5,80,244,4,0,0,26,1,2445
18,1002,5,58,214,4,0,0,13,0,2019
19,1001,5,20,232,2,0,0,26,0,2970
20,1004,5,118,222,2,0,0,13,1,2907
21,1001,6,20,232,2,0,0,26,0,2096
22,1003,6,80,242,2,0,0,26,0,2850
23,1002,6,58,214,4,0,0,13,0,1599
24,1004,6,118,224,4,0,0,13,0,3727
25,1002,7,58,214,4,0,0,13,0,1945
26,1004,7,118,224,4,0,0,13,0,2456
27,1001,7,20,234,4,0,0,26,1,1894
28,1003,7,80,242,2,0,0,26,0,2356
29,1002,8,58,214,4,0,0,13,0,2358
30,1001,8,20,234,4,0,0,26,1,3021
31,1004,8,118,222,2,0,0,13,1,1703
32,1003,8,80,244,4,0,0,26,1,1790
33,1001,9,20,234,4,0,0,26,1,2120
34,1002,9,58,214,4,0,0,13,0,1221
35,1004,9,118,222,2,0,0,13,1,1764
36,1003,9,80,244,4,0,0,26,1,1095
37,1001,10,20,232,2,0,0,26,0,2189
38,1003,10,80,244,4,0,0,26,1,1838
39,1002,10,58,214,4,0,0,13,0,1569
40,1004,10,118,222,2,0,0,13,1,1800
41,1003,11,80,242,2,0,0,26,0,971
42,1002,11,58,214,4,0,0,13,0,981
43,1004,11,118,224,4,0,0,13,0,2623
44,1001,11,20,232,2,0,0,26,0,1908
45,1004,12,118,222,2,0,0,13,1,1254
46,1002,12,58,214,4,0,0,13,0,1119
47,1001,12,20,232,2,0,0,26,0,2508
48,1003,12,80,242,2,0,0,26,0,1494
49,1002,13,58,212,2,0,0,13,1,850
50,1003,13,80,244,4,0,0,26,1,1220
51,1004,13,118,222,2,0,0,13,1,734
52,1001,13,20,234,4,0,0,26,1,2004
53,1004,14,118,222,2,0,0,13,1,871
54,1003,14,80,244,4,0,0,26,1,982
55,1001,14,20,232,2,0,0,26,0,2003
56,1002,14,58,214,4,0,0,13,0,859
57,1003,15,80,244,4,0,0,26,1,1232
58,1001,15,20,232,2,0,0,26,0,1897
59,1004,15,118,222,2,0,0,13,1,956
60,1002,15,58,214,4,0,0,13,0,937
61,1004,16,118,222,2,0,0,13,1,653
62,1002,16,58,212,2,0,0,13,1,959
63,1003,16,80,242,2,0,0,26,0,972
64,1001,16,20,232,2,0,0,26,0,1647
65,1004,17,118,224,4,0,0,13,0,820
66,1002,17,58,212,2,0,0,13,1,787
67,1001,17,20,232,2,0,0,26,0,1551
68,1003,17,80,242,2,0,0,26,0,793
69,1002,18,58,212,2,0,0,13,1,825
70,1004,18,118,224,4,0,0,13,0,1164
71,1001,18,20,234,4,0,0,26,1,1846
72,1003,18,80,244,4,0,0,26,1,983
73,1002,19,58,212,2,0,0,13,1,1380
74,1001,19,20,234,4,0,0,26,1,1031
75,1004,19,118,224,4,0,0,13,0,1624
76,1003,19,80,244,4,0,0,26,1,1310
77,1002,20,58,212,2,0,0,13,1,1755
78,1003,20,80,244,4,0,0,26,1,793
79,1004,20,118,224,4,0,0,26,1,1349
80,1001,20,20,234,4,0,0,26,1,1266
81,1002,21,58,214,4,0,0,26,1,1209
82,1001,21,20,234,4,0,0,26,1,1131
83,1004,21,118,224,4,0,0,26,1,1210
84,1003,21,80,242,2,0,0,13,1,1749
85,1001,22,20,234,4,0,0,26,1,1282
86,1003,22,80,242,2,0,0,13,1,696
