1,1002,1,58,212,2,0,0,13,1,4278
2,1003,1,80,232,2,0,0,13,1,1698
3,1004,1,118,224,4,0,0,26,1,1641
4,1001,1,20,242,2,0,0,13,1,1297
5,1002,2,58,214,4,0,0,26,1,1599
6,1004,2,118,224,4,0,0,26,1,2435
7,1003,2,80,232,2,0,0,13,1,979
8,1001,2,20,242,2,0,0,13,1,1086
9,1003,3,80,232,2,0,0,13,1,976
10,1004,3,118,224,4,0,0,26,1,2107
11,1001,3,20,244,4,0,0,26,1,1505
12,1002,3,58,212,2,0,0,13,1,1495
13,1003,4,80,234,4,0,0,26,1,1950
14,1001,4,20,242,2,0,0,13,1,2403
15,1004,4,118,222,2,0,0,13,1,1988
16,1002,4,58,212,2,0,0,13,1,1360
17,1004,5,118,224,4,0,0,26,1,1171
18,1001,5,20,242,2,0,0,13,1,1033
19,1003,5,80,232,2,0,0,13,1,994
20,1002,5,58,212,2,0,0,13,1,1437
21,1003,6,80,232,2,0,0,13,1,1014
22,1004,6,118,222,2,0,0,13,1,985
23,1002,6,58,214,4,0,0,26,1,973
24,1001,6,20,244,4,0,0,26,1,1698
25,1003,7,80,234,4,0,0,26,1,2561
26,1002,7,58,214,4,0,0,26,1,1763
27,1004,7,118,222,2,0,0,13,1,822
28,1001,7,20,244,4,0,0,26,1,978
29,1004,8,118,224,4,0,0,26,1,1239
30,1003,8,80,232,2,0,0,13,1,881
31,1001,8,20,242,2,0,0,13,1,1704
32,1002,8,58,214,4,0,0,26,1,1760
33,1001,9,20,242,2,0,0,13,1,1099
34,1004,9,118,224,4,0,0,26,1,809
35,1003,9,80,232,2,0,0,13,1,1045
36,1002,9,58,214,4,0,0,26,1,1973
37,1001,10,20,244,4,0,0,13,0,818
38,1002,10,58,214,4,0,0,26,1,1273
39,1003,10,80,234,4,0,0,26,1,1713
40,1004,10,118,224,4,0,0,26,1,918
41,1001,11,20,244,4,0,0,26,1,894
42,1002,11,58,212,2,0,0,13,1,1429
43,1004,11,118,224,4,0,0,26,1,1224
44,1003,11,80,234,4,0,0,26,1,968
45,1001,12,20,242,2,0,0,13,1,989
46,1004,12,118,222,2,0,0,13,1,1057
47,1003,12,80,232,2,0,0,13,1,1106
48,1002,12,58,212,2,0,0,13,1,953
49,1003,13,80,232,2,0,0,13,1,1335
50,1001,13,20,244,4,0,0,26,1,901
51,1002,13,58,214,4,0,0,26,1,933
52,1004,13,118,222,2,0,0,13,1,1257
53,1003,14,80,234,4,0,0,26,1,957
54,1002,14,58,214,4,0,0,26,1,1464
55,1004,14,118,222,2,0,0,13,1,927
56,1001,14,20,242,2,0,0,13,1,1278
57,1004,15,118,224,4,0,0,26,1,1718
58,1003,15,80,232,2,0,0,13,1,1363
59,1001,15,20,242,2,0,0,13,1,1480
60,1002,15,58,212,2,0,0,13,1,1056
61,1004,16,118,224,4,0,0,26,1,1026
62,1001,16,20,244,4,0,0,26,1,1227
63,1003,16,80,234,4,0,0,26,1,1069
64,1002,16,58,212,2,0,0,13,1,3030
65,1004,17,118,224,4,0,0,26,1,1141
66,1001,17,20,244,4,0,0,26,1,1146
67,1002,17,58,212,2,0,0,13,1,1352
68,1003,17,80,232,2,0,0,13,1,932
69,1002,18,58,212,2,0,0,13,1,1132
70,1001,18,20,242,2,0,0,13,1,1008
71,1004,18,118,222,2,0,0,13,1,803
72,1003,18,80,234,4,0,0,26,1,1135
73,1001,19,20,242,2,0,0,13,1,1189
74,1003,19,80,232,2,0,0,13,1,1177
75,1002,19,58,212,2,0,0,13,1,829
76,1004,19,118,222,2,0,0,13,1,798
77,1002,20,58,212,2,0,0,13,1,706
78,1001,20,20,242,2,0,0,26,0,1209
79,1004,20,118,222,2,0,0,13,1,1161
80,1003,20,80,234,4,0,0,26,1,1325
81,1002,21,58,212,2,0,0,13,1,963
82,1003,21,80,234,4,0,0,26,1,1433
83,1004,21,118,222,2,0,0,13,1,1121
84,1001,21,20,242,2,0,0,13,1,992
85,1004,22,118,224,4,0,0,26,1,859
86,1002,22,58,212,2,0,0,13,1,1949
87,1003,22,80,234,4,0,0,26,1,1304
88,1001,22,20,242,2,0,0,13,1,862
89,1004,23,118,222,2,0,0,13,1,1056
90,1001,23,20,242,2,0,0,13,1,961
91,1002,23,58,212,2,0,0,13,1,1063
92,1003,23,80,232,2,0,0,13,1,983
93,1002,24,58,212,2,0,0,13,1,2940
94,1001,24,20,242,2,0,0,13,1,886
95,1003,24,80,232,2,0,0,13,1,1304
96,1004,24,118,222,2,0,0,13,1,2381
97,1003,25,80,234,4,0,0,26,1,1015
98,1001,25,20,244,4,0,0,26,1,1043
99,1002,25,58,214,4,0,0,26,1,1196
100,1004,25,118,224,4,0,0,26,1,743
101,1002,26,58,212,2,0,0,13,1,1010
102,1004,26,118,222,2,0,0,13,1,1070
103,1003,26,80,234,4,0,0,26,1,1063
104,1001,26,20,242,2,0,0,13,1,1463
105,1003,27,80,234,4,0,0,26,1,1518
106,1004,27,118,222,2,0,0,13,1,1213
107,1001,27,20,244,4,0,0,26,1,871
108,1002,27,58,214,4,0,0,26,1,960
109,1001,28,20,244,4,0,0,26,1,989
110,1004,28,118,222,2,0,0,13,1,921
111,1002,28,58,212,2,0,0,13,1,1031
112,1003,28,80,234,4,0,0,26,1,898
113,1001,29,20,244,4,0,0,26,1,849
114,1004,29,118,222,2,0,0,13,1,795
