1,1003,1,80,214,4,0,0,26,1,1076
2,1001,1,20,244,4,0,0,26,1,1171
3,1002,1,58,222,2,0,0,13,1,1209
4,1004,1,118,232,2,0,0,13,1,2099
5,1001,2,20,244,4,0,0,26,1,945
6,1002,2,58,224,4,0,0,26,1,941
7,1003,2,80,212,2,0,0,13,1,1203
8,1004,2,118,234,4,0,0,26,1,1813
9,1002,3,58,224,4,0,0,26,1,896
10,1001,3,20,242,2,0,0,13,1,799
11,1004,3,118,234,4,0,0,26,1,1507
12,1003,3,80,214,4,0,0,26,1,913
13,1001,4,20,242,2,0,0,13,1,768
14,1003,4,80,214,4,0,0,26,1,684
15,1002,4,58,224,4,0,0,26,1,1045
16,1004,4,118,232,2,0,0,13,1,1422
17,1001,5,20,244,4,0,0,26,1,744
18,1004,5,118,232,2,0,0,13,1,1373
19,1002,5,58,222,2,0,0,13,1,1273
20,1003,5,80,214,4,0,0,26,1,672
21,1002,6,58,222,2,0,0,13,1,667
22,1004,6,118,232,2,0,0,13,1,1362
23,1003,6,80,212,2,0,0,13,1,1047
24,1001,6,20,242,2,0,0,13,1,904
25,1003,7,80,214,4,0,0,26,1,664
26,1004,7,118,234,4,0,0,26,1,1465
27,1001,7,20,244,4,0,0,26,1,824
28,1002,7,58,224,4,0,0,26,1,882
29,1004,8,118,232,2,0,0,13,1,1156
30,1003,8,80,212,2,0,0,13,1,720
31,1001,8,20,242,2,0,0,13,1,713
32,1002,8,58,222,2,0,0,13,1,655
33,1001,9,20,244,4,0,0,26,1,552
34,1003,9,80,214,4,0,0,26,1,637
35,1004,9,118,234,4,0,0,26,1,1625
36,1002,9,58,224,4,0,0,26,1,768
37,1004,10,118,232,2,0,0,13,1,1038
38,1003,10,80,212,2,0,0,13,1,720
39,1002,10,58,222,2,0,0,13,1,1063
40,1001,10,20,244,4,0,0,26,1,679
41,1003,11,80,214,4,0,0,26,1,751
42,1001,11,20,244,4,0,0,26,1,781
43,1004,11,118,232,2,0,0,13,1,1210
44,1002,11,58,224,4,0,0,26,1,803
45,1004,12,118,234,4,0,0,26,1,999
46,1001,12,20,244,4,0,0,26,1,778
47,1002,12,58,222,2,0,0,13,1,663
48,1003,12,80,212,2,0,0,13,1,664
49,1004,13,118,234,4,0,0,26,1,1488
50,1001,13,20,244,4,0,0,26,1,752
51,1003,13,80,212,2,0,0,13,1,863
52,1002,13,58,224,4,0,0,26,1,975
